run_id,ts,timeframe,strategy,params,split,symbols,notes,trades,win_rate,avg_r,median_r,profit_factor,total_return_pct,max_dd_pct,sharpe,avg_dur_h,long_trades,short_trades,long_avg_r,short_avg_r,exit_sl,exit_tp,exit_trail,exit_flip
20260831_204311_emacross_tune,2026-08-31T12:43:11.416469+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 3.0, ""trend"": 100}",train,161,,6016,22.57,-0.2506,-1.1223,0.719,-100.0,100.0,-2.8,7.7,2752.0,3264.0,-0.239,-0.2604,4658.0,1358.0,0.0,0.0
20260831_204314_emacross_tune,2026-08-31T12:43:14.335305+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 1.5, ""trend"": 200}",train,161,,6011,37.53,-0.2155,-1.1023,0.701,-100.0,100.0,-6.98,3.9,2744.0,3267.0,-0.2377,-0.1969,3755.0,2256.0,0.0,0.0
20260831_204317_emacross_tune,2026-08-31T12:43:17.205036+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 3.0, ""trend"": 200}",train,161,,5983,22.63,-0.2482,-1.1221,0.722,-100.0,100.0,-2.72,7.7,2725.0,3258.0,-0.2343,-0.2599,4629.0,1354.0,0.0,0.0
20260831_204322_rsi2_mr,2026-08-31T12:43:22.823782+00:00,1h,rsi2_mr,"{""buy_th"": 10, ""htf_ema"": 50, ""rsi_period"": 2, ""sell_th"": 90, ""sl_mult"": 1.5, ""tp_mult"": 2.0, ""trend"": 200}",train,164,,16871,41.43,-0.242,-1.058,0.679,-100.0,100.0,-4.57,9.4,6936.0,9935.0,-0.2865,-0.2109,9871.0,6997.0,0.0,0.0
20260831_204327_breakout_30m,2026-08-31T12:43:27.042499+00:00,1h,breakout_30m,"{""ema"": 200, ""entry_n"": 48, ""trail_mult"": 2.5}",train,160,,7979,33.5,-0.1352,-0.4045,0.702,-100.0,100.0,-4.08,20.4,3839.0,4140.0,-0.1144,-0.1544,1667.0,0.0,6311.0,0.0
20260831_204330_breakout_30m,2026-08-31T12:43:30.779065+00:00,1h,breakout_30m,"{""ema"": 200, ""entry_n"": 96, ""trail_mult"": 2.5}",train,160,,5780,32.44,-0.1508,-0.4188,0.673,-99.99,99.99,-5.3,19.5,2798.0,2982.0,-0.1052,-0.1936,1213.0,0.0,4566.0,0.0
20260831_204511_st_trail,2026-08-31T12:45:11.665827+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 40, ""trail_mult"": 4.5}",train,164,,2915,35.06,-0.0642,-0.2795,0.824,-86.55,88.31,-1.64,57.5,1763.0,1152.0,-0.0873,-0.0288,197.0,0.0,1345.0,1371.0
20260831_204521_st_trail,2026-08-31T12:45:21.896850+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 30, ""trail_mult"": 3.5}",train,164,,3224,34.24,-0.0863,-0.2789,0.741,-94.49,94.86,-3.07,44.1,1959.0,1265.0,-0.105,-0.0573,134.0,0.0,2605.0,483.0
20260831_204541_st_trail,2026-08-31T12:45:41.722781+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",full,164,,784,41.45,0.1585,-0.1503,1.584,229.52,33.62,1.85,161.6,446.0,338.0,0.2369,0.0551,24.0,0.0,497.0,215.0
20260831_204545_st_trail,2026-08-31T12:45:45.292547+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 3.5}",full,165,,838,41.53,0.1337,-0.1539,1.491,192.06,41.29,1.79,168.0,464.0,374.0,0.2022,0.0487,26.0,0.0,527.0,231.0
20260831_204555_st_trail,2026-08-31T12:45:55.534957+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 2.5}",valid,164,,1654,32.41,-0.0696,-0.2136,0.734,-69.47,75.2,-5.45,26.2,841.0,813.0,-0.0632,-0.0763,27.0,0.0,1377.0,205.0
20260831_204605_st_trail,2026-08-31T12:46:05.843387+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 2.5}",full,166,,6473,35.33,-0.0425,-0.1879,0.827,-94.51,95.96,-2.17,25.7,3450.0,3023.0,-0.0251,-0.0624,91.0,0.0,5686.0,650.0
20260831_204622_keltner_break,2026-08-31T12:46:22.707721+00:00,30m,keltner_break,"{""ema"": 200, ""mult"": 1.5, ""period"": 20, ""trail_mult"": 2.0}",full,166,,42054,32.03,-0.1234,-0.3444,0.691,-100.0,100.0,-1.14,7.2,21987.0,20067.0,-0.1058,-0.1427,4789.0,0.0,37216.0,0.0
20260831_210202_st_trail,2026-08-31T13:02:02.219700+00:00,4h,st_trail,"{""btc_filter"": ""ema"", ""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,161,,853,35.99,-0.0952,-0.2209,0.691,-56.5,70.42,-2.62,198.5,2.0,851.0,0.1487,-0.0958,41.0,0.0,460.0,350.0
20260831_210206_st_trail,2026-08-31T13:02:06.913556+00:00,4h,st_trail,"{""btc_filter"": ""st"", ""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,160,,715,40.84,0.0145,-0.15,1.053,8.49,33.04,0.61,175.2,249.0,466.0,0.0611,-0.0104,26.0,0.0,462.0,225.0
20260831_210211_st_trail,2026-08-31T13:02:11.658317+00:00,4h,st_trail,"{""btc_filter"": ""d_ema"", ""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,161,,853,35.99,-0.0952,-0.2209,0.691,-56.5,70.42,-2.62,198.5,2.0,851.0,0.1487,-0.0958,41.0,0.0,460.0,350.0
20260831_210216_st_trail,2026-08-31T13:02:16.367770+00:00,4h,st_trail,"{""ema"": 200, ""partials"": [[1.0, 0.5]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,163,,1050,36.1,-0.0654,-0.2206,0.786,-50.82,61.92,-2.32,182.0,256.0,794.0,0.009,-0.0894,46.0,0.0,637.0,365.0
20260831_210221_st_trail,2026-08-31T13:02:21.140562+00:00,4h,st_trail,"{""ema"": 200, ""partials"": [[1.5, 0.5]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,163,,1050,35.62,-0.0674,-0.2287,0.781,-51.98,62.59,-2.3,182.0,256.0,794.0,0.0147,-0.0939,46.0,0.0,637.0,365.0
20260831_210225_st_trail,2026-08-31T13:02:25.841535+00:00,4h,st_trail,"{""ema"": 200, ""partials"": [[1.0, 0.5], [2.0, 0.25]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,163,,1050,36.1,-0.0631,-0.2206,0.794,-49.59,61.14,-2.22,182.0,256.0,794.0,0.017,-0.0889,46.0,0.0,637.0,365.0
20260831_210230_st_trail,2026-08-31T13:02:30.525422+00:00,4h,st_trail,"{""ema"": 200, ""partials"": [[2.0, 0.33]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,163,,1050,35.62,-0.071,-0.2287,0.77,-53.79,63.66,-2.44,182.0,256.0,794.0,0.0112,-0.0975,46.0,0.0,637.0,365.0
20260831_210235_st_trail,2026-08-31T13:02:35.265639+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 21, ""trail_mult"": 3.5}",train,163,,1201,43.3,-0.0449,-0.105,0.814,-42.85,49.15,-1.36,71.6,387.0,814.0,-0.0169,-0.0582,30.0,0.0,346.0,32.0
20260831_210239_st_trail,2026-08-31T13:02:39.933157+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,163,,1112,41.64,-0.0315,-0.1476,0.889,-31.37,59.68,-0.63,117.6,305.0,807.0,0.0117,-0.0478,40.0,0.0,504.0,135.0
20260831_210244_st_trail,2026-08-31T13:02:44.670623+00:00,4h,st_trail,"{""breakeven_at_r"": 1.0, ""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,163,,1050,34.76,-0.0786,-0.2287,0.745,-57.37,65.58,-2.74,182.0,256.0,794.0,-0.005,-0.1024,54.0,0.0,629.0,365.0
20260831_210249_st_trail,2026-08-31T13:02:49.356352+00:00,4h,st_trail,"{""breakeven_at_r"": 1.5, ""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,163,,1050,35.43,-0.076,-0.2291,0.754,-56.17,64.64,-2.63,182.0,256.0,794.0,0.0006,-0.1007,47.0,0.0,636.0,365.0
20260831_210254_st_trail,2026-08-31T13:02:54.017847+00:00,4h,st_trail,"{""btc_filter"": ""ema"", ""ema"": 200, ""partials"": [[1.5, 0.5]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,161,,853,35.99,-0.0927,-0.2209,0.699,-55.51,69.46,-2.53,198.5,2.0,851.0,0.1487,-0.0933,41.0,0.0,460.0,350.0
20260831_210258_st_trail,2026-08-31T13:02:58.698681+00:00,4h,st_trail,"{""btc_filter"": ""st"", ""ema"": 200, ""partials"": [[1.5, 0.5]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,160,,715,41.12,0.0205,-0.147,1.075,13.57,32.91,0.81,175.2,249.0,466.0,0.065,-0.0033,26.0,0.0,462.0,225.0
20260831_210303_st_trail,2026-08-31T13:03:03.458463+00:00,4h,st_trail,"{""btc_filter"": ""ema"", ""ema"": 200, ""partials"": [[1.0, 0.5], [2.0, 0.25]], ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,161,,853,35.99,-0.0873,-0.2177,0.714,-53.33,67.97,-2.47,198.5,2.0,851.0,0.2807,-0.0882,41.0,0.0,460.0,350.0
20260831_210306_squeeze_break,2026-08-31T13:03:06.355808+00:00,4h,squeeze_break,"{""ema"": null, ""kc_mult"": 1.5, ""trail_mult"": 2.5}",train,160,,1921,32.27,-0.0724,-0.2841,0.773,-76.51,80.81,-2.14,91.3,970.0,951.0,-0.0587,-0.0863,86.0,0.0,1834.0,0.0
20260831_210309_squeeze_break,2026-08-31T13:03:09.224613+00:00,4h,squeeze_break,"{""ema"": 200, ""kc_mult"": 1.5, ""trail_mult"": 2.5}",train,159,,1497,30.93,-0.0887,-0.3054,0.733,-74.72,78.44,-2.31,90.1,550.0,947.0,-0.0435,-0.115,79.0,0.0,1418.0,0.0
20260831_210312_squeeze_break,2026-08-31T13:03:12.142538+00:00,4h,squeeze_break,"{""ema"": null, ""kc_mult"": 1.5, ""trail_mult"": 3.5}",train,160,,1459,34.27,-0.0538,-0.3724,0.87,-57.97,73.05,-0.95,175.9,745.0,714.0,-0.0196,-0.0896,207.0,0.0,1250.0,0.0
20260831_210315_squeeze_break,2026-08-31T13:03:15.013310+00:00,4h,squeeze_break,"{""ema"": 200, ""kc_mult"": 1.5, ""trail_mult"": 3.5}",train,159,,1205,33.53,-0.0604,-0.3962,0.856,-54.98,78.93,-1.03,174.8,458.0,747.0,0.0326,-0.1174,185.0,0.0,1019.0,0.0
20260831_210400_st_trail,2026-08-31T13:04:00.084301+00:00,1h,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 2.5}",train,163,,3609,33.08,-0.0866,-0.2481,0.689,-96.0,96.12,-3.51,20.2,1637.0,1972.0,-0.0145,-0.1465,89.0,0.0,3460.0,60.0
20260831_210414_st_trail,2026-08-31T13:04:14.229958+00:00,1h,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 3.5}",train,163,,3601,32.77,-0.1096,-0.3163,0.691,-98.32,98.47,-2.54,33.1,1629.0,1972.0,-0.037,-0.1696,190.0,0.0,2853.0,558.0
20260831_210428_st_trail,2026-08-31T13:04:28.258014+00:00,1h,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 2.5}",train,163,,3693,33.5,-0.0849,-0.2441,0.694,-96.04,96.15,-3.62,20.4,1742.0,1951.0,-0.0145,-0.1478,83.0,0.0,3551.0,59.0
20260831_210442_st_trail,2026-08-31T13:04:42.398818+00:00,1h,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 3.5}",train,163,,3682,33.35,-0.1038,-0.3159,0.705,-98.1,98.27,-2.6,34.0,1732.0,1950.0,-0.0261,-0.1729,184.0,0.0,2967.0,531.0
20260831_210456_st_trail,2026-08-31T13:04:56.481829+00:00,1h,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 30, ""trail_mult"": 2.5}",train,163,,3743,34.04,-0.0728,-0.2268,0.731,-94.05,94.4,-3.05,20.3,1824.0,1919.0,-0.0028,-0.1394,82.0,0.0,3594.0,67.0
20260831_210510_st_trail,2026-08-31T13:05:10.744151+00:00,1h,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 30, ""trail_mult"": 3.5}",train,163,,3732,33.31,-0.097,-0.3135,0.721,-97.67,97.89,-2.58,33.8,1814.0,1918.0,-0.0203,-0.1694,171.0,0.0,3009.0,552.0
20260831_210532_st_trail,2026-08-31T13:05:32.012116+00:00,30m,st_trail,"{""ema"": 200, ""gate_st"": true, ""st_mult"": 3.5, ""st_period"": 40, ""trail_mult"": 3.5}",train,163,,8107,33.95,-0.0719,-0.2873,0.789,-99.78,99.81,-2.06,16.8,3777.0,4330.0,-0.0277,-0.1104,398.0,0.0,6436.0,1272.0
20260831_210556_st_trail,2026-08-31T13:05:56.382587+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,29,,182,35.71,-0.0354,-0.1724,0.873,-6.76,16.1,-0.88,181.8,49.0,133.0,0.0836,-0.0793,5.0,0.0,111.0,65.0
20260831_210557_st_trail,2026-08-31T13:05:57.700897+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,48,,300,33.0,-0.0643,-0.211,0.781,-18.26,22.11,-2.07,173.1,77.0,223.0,0.0772,-0.1131,8.0,0.0,187.0,104.0
20260831_210559_st_trail,2026-08-31T13:05:59.935639+00:00,4h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,77,,493,33.67,-0.0557,-0.1973,0.811,-25.05,34.98,-1.82,176.0,132.0,361.0,0.0563,-0.0966,19.0,0.0,302.0,171.0
20260831_211137_st_trail,2026-08-31T13:11:37.188746+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",valid,138,,262,37.4,0.0879,-0.1769,1.315,23.96,32.97,1.58,144.1,104.0,158.0,0.4662,-0.1612,16.0,0.0,165.0,70.0
20260831_211142_st_trail,2026-08-31T13:11:42.007903+00:00,4h,st_trail,"{""ema"": 200, ""partials"": [[1.5, 0.5]], ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,162,,897,42.25,0.0555,-0.1292,1.213,60.38,34.16,1.64,190.3,301.0,596.0,0.0811,0.0426,30.0,0.0,545.0,320.0
20260831_211146_st_trail,2026-08-31T13:11:46.797297+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,162,,947,47.31,0.0608,-0.0648,1.249,73.26,29.43,2.02,118.5,345.0,602.0,0.0416,0.0718,29.0,0.0,419.0,104.0
20260831_211151_st_trail,2026-08-31T13:11:51.632767+00:00,4h,st_trail,"{""breakeven_at_r"": 1.5, ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""trail_mult"": 3.5}",train,162,,897,41.92,0.0518,-0.1304,1.198,54.43,34.28,1.5,190.3,301.0,596.0,0.0823,0.0363,31.0,0.0,544.0,320.0
20260831_211212_st_trail,2026-08-31T13:12:12.383693+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",valid,138,,280,45.36,0.1963,-0.1094,1.774,69.63,21.64,2.51,105.0,120.0,160.0,0.567,-0.0817,17.0,0.0,143.0,31.0
20260831_211249_st_trail,2026-08-31T13:12:49.298336+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",full,166,,1227,46.86,0.0917,-0.0738,1.372,193.92,29.47,1.98,115.4,465.0,762.0,0.1772,0.0396,46.0,0.0,562.0,135.0
20260831_212149_st_trail,2026-08-31T13:21:49.222253+00:00,4h,st_trail,"{""adx_min"": 20, ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,159,,600,47.5,0.0612,-0.0498,1.258,42.05,25.94,1.97,119.7,196.0,404.0,0.0624,0.0606,18.0,0.0,241.0,76.0
20260831_212154_st_trail,2026-08-31T13:21:54.661558+00:00,4h,st_trail,"{""adx_min"": 25, ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,138,,313,46.01,0.0065,-0.0636,1.028,1.52,13.4,0.25,122.2,92.0,221.0,-0.0943,0.0484,10.0,0.0,116.0,45.0
20260831_212200_st_trail,2026-08-31T13:22:00.190562+00:00,4h,st_trail,"{""ema"": 200, ""rsi_long"": 55, ""rsi_short"": 45, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,159,,929,46.82,0.0604,-0.0784,1.244,70.81,29.33,1.99,117.8,337.0,592.0,0.0441,0.0698,29.0,0.0,417.0,101.0
20260831_212208_st_trail,2026-08-31T13:22:08.198712+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""short_st2"": [20, 3.0], ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,162,,938,47.33,0.0618,-0.0643,1.253,74.0,29.06,2.04,118.2,348.0,590.0,0.0364,0.0769,28.0,0.0,418.0,102.0
20260831_212214_st_trail,2026-08-31T13:22:14.725880+00:00,4h,st_trail,"{""adx_min"": 20, ""ema"": 200, ""rsi_long"": 55, ""rsi_short"": 45, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,158,,587,47.02,0.0606,-0.0636,1.253,40.44,25.94,1.93,119.0,193.0,394.0,0.0675,0.0572,18.0,0.0,239.0,74.0
20260831_213024_xsec_rank,2026-08-31T13:30:24.508850+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 7, ""polarity"": ""mom"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,136,,0,,,,,,,,,,,,,,,,
20260831_213138_xsec_rank,2026-08-31T13:31:38.138348+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 7, ""polarity"": ""mom"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,137,,306,35.62,-0.0657,-0.174,0.745,-18.64,22.11,-2.36,101.5,194.0,112.0,-0.063,-0.0703,4.0,0.0,131.0,80.0
20260831_213146_xsec_rank,2026-08-31T13:31:46.738031+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 14, ""polarity"": ""mom"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,125,,287,35.54,-0.0419,-0.1508,0.824,-11.8,16.22,-1.46,89.8,179.0,108.0,0.0092,-0.1266,4.0,0.0,108.0,101.0
20260831_213155_xsec_rank,2026-08-31T13:31:55.401088+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 21, ""polarity"": ""mom"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,117,,286,38.81,-0.0269,-0.1019,0.88,-7.83,12.43,-1.13,86.7,180.0,106.0,-0.0034,-0.0666,4.0,0.0,102.0,113.0
20260831_213204_xsec_rank,2026-08-31T13:32:04.560317+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 7, ""polarity"": ""rev"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,137,,314,42.99,-0.0156,-0.0205,0.8,-4.85,5.92,-1.53,23.1,196.0,118.0,-0.0312,0.0105,1.0,0.0,14.0,282.0
20260831_213212_xsec_rank,2026-08-31T13:32:12.817493+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 14, ""polarity"": ""rev"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,125,,312,43.27,-0.0459,-0.028,0.613,-13.51,13.88,-3.89,30.9,193.0,119.0,-0.0407,-0.0544,3.0,0.0,31.0,252.0
20260831_213221_xsec_rank,2026-08-31T13:32:21.488698+00:00,4h,xsec_rank,"{""btc_gate_shorts"": true, ""lookback_d"": 21, ""polarity"": ""rev"", ""top_n"": 10, ""trail"": 3.5, ""ts_bars"": 42}",train,117,,313,41.53,-0.0625,-0.0318,0.518,-17.87,18.19,-5.49,33.1,195.0,118.0,-0.056,-0.0731,3.0,0.0,35.0,249.0
20260831_213309_st_trail,2026-08-31T13:33:09.980040+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5, ""vol_mult"": 1.5}",train,152,,488,41.39,0.0229,-0.1802,1.08,9.93,25.65,0.74,105.0,295.0,193.0,-0.0124,0.0768,19.0,0.0,272.0,36.0
20260831_213314_st_trail,2026-08-31T13:33:14.714052+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5, ""vol_mult"": 2.0}",train,140,,338,37.28,0.0219,-0.2167,1.073,6.12,21.9,0.61,98.7,245.0,93.0,-0.0163,0.1223,13.0,0.0,207.0,21.0
20260831_213319_st_trail,2026-08-31T13:33:19.379176+00:00,4h,st_trail,"{""daily_ema"": 50, ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,0,,0,,,,,,,,,,,,,,,,
20260831_213345_st_trail,2026-08-31T13:33:45.118514+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5, ""vol_mult"": 1.5}",train,152,,488,41.39,0.0229,-0.1802,1.08,9.93,25.65,0.74,105.0,295.0,193.0,-0.0124,0.0768,19.0,0.0,272.0,36.0
20260831_213350_st_trail,2026-08-31T13:33:50.373467+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5, ""vol_mult"": 2.0}",train,140,,338,37.28,0.0219,-0.2167,1.073,6.12,21.9,0.61,98.7,245.0,93.0,-0.0163,0.1223,13.0,0.0,207.0,21.0
20260831_213356_st_trail,2026-08-31T13:33:56.301581+00:00,4h,st_trail,"{""daily_ema"": 50, ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,157,,574,48.26,0.0723,-0.0321,1.297,49.06,24.16,1.83,119.3,173.0,401.0,0.0608,0.0772,19.0,0.0,247.0,65.0
20260831_213401_st_trail,2026-08-31T13:34:01.759092+00:00,4h,st_trail,"{""days"": [0, 1, 2, 3, 4, 5], ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,162,,878,48.97,0.088,-0.0255,1.381,111.18,23.28,2.66,120.2,324.0,554.0,0.0578,0.1056,25.0,0.0,382.0,99.0
20260831_213407_st_trail,2026-08-31T13:34:07.570821+00:00,4h,st_trail,"{""days"": [0, 1, 2, 3, 4], ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",train,161,,796,50.25,0.0963,0.0087,1.434,110.72,21.39,2.71,121.9,305.0,491.0,0.0275,0.1391,22.0,0.0,341.0,90.0
20260831_213445_st_trail,2026-08-31T13:34:45.430169+00:00,4h,st_trail,"{""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",valid,138,,280,45.36,0.1963,-0.1094,1.774,69.63,21.64,2.51,105.0,120.0,160.0,0.567,-0.0817,17.0,0.0,143.0,31.0
20260831_213451_st_trail,2026-08-31T13:34:51.584701+00:00,4h,st_trail,"{""daily_ema"": 50, ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",valid,119,,169,40.83,-0.0203,-0.1718,0.924,-3.9,14.86,-0.32,109.6,50.0,119.0,0.1272,-0.0823,9.0,0.0,84.0,19.0
20260831_213456_st_trail,2026-08-31T13:34:56.793294+00:00,4h,st_trail,"{""days"": [0, 1, 2, 3, 4, 5], ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",valid,137,,264,45.08,0.1973,-0.1222,1.759,64.87,23.65,2.53,108.2,106.0,158.0,0.638,-0.0984,17.0,0.0,136.0,29.0
20260831_213502_st_trail,2026-08-31T13:35:02.763710+00:00,4h,st_trail,"{""daily_ema"": 50, ""days"": [0, 1, 2, 3, 4, 5], ""ema"": 200, ""short_mode"": ""btc_st"", ""st_mult"": 3.5, ""st_period"": 10, ""time_stop_bars"": 42, ""trail_mult"": 3.5}",valid,116,,157,42.04,-0.013,-0.1825,0.952,-2.52,14.41,-0.06,114.5,40.0,117.0,0.2321,-0.0967,9.0,0.0,76.0,19.0
20260831_213541_donchian,2026-08-31T13:35:41.606277+00:00,4h,donchian,"{""ema"": 200, ""entry_n"": 42, ""short_mode"": ""btc_st"", ""trail_mult"": 3.0}",train,157,,1626,35.12,-0.0513,-0.3145,0.857,-59.75,79.32,-1.27,140.1,817.0,809.0,-0.0514,-0.0512,132.0,0.0,1494.0,0.0
20260831_213544_donchian,2026-08-31T13:35:44.202715+00:00,4h,donchian,"{""ema"": 200, ""entry_n"": 42, ""short_mode"": ""btc_st"", ""trail_mult"": 5.0}",train,157,,1101,33.06,-0.0587,-0.5713,0.889,-52.7,88.88,-0.69,342.6,544.0,557.0,-0.0225,-0.094,428.0,0.0,660.0,0.0
